date,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD,total_sales
2016-12-12,3.0,0.0,2.0,2701.0,5.0,381.714,14.0,804.0,764.0,154.229,141.0,160.121,2991.0,21.0,2.0,11.0,42.0,0.0,164.0,19.0,8.0,0.0,62.0,6.0,225.815,166.0,8.0,10.0,243.547,128.375,2355.38,0.0,16.735,11606.916000000001
2016-12-13,4.0,0.0,3.0,3153.0,6.0,384.181,24.0,919.0,781.0,142.474,115.0,762.781,4624.0,18.0,1.0,5.0,29.0,0.0,193.0,19.0,11.0,9.0,87.0,7.0,233.178,198.0,7.0,9.0,294.195,99.036,2137.897,0.0,12.860001,14284.602001000001
2016-12-14,0.0,0.0,5.0,2422.0,0.0,432.044,47.0,867.0,836.0,130.627,146.0,522.501,4394.0,26.0,3.0,36.0,43.0,0.0,192.0,17.0,22.0,11.0,147.0,7.0,243.178,168.0,5.0,11.0,390.329,118.237,3883.443,0.0,32.599,15157.958
2016-12-15,5.0,0.0,4.0,2320.0,0.0,442.031,24.0,715.0,835.0,106.684,134.0,343.243,3410.0,29.0,2.0,27.0,26.0,0.0,131.0,15.0,18.0,3.0,154.0,5.0,247.61299,162.0,5.0,12.0,331.23502,106.444,2445.916,0.0,21.09,12075.256010000001
2016-12-16,1.0,0.0,1.0,2312.0,1.0,433.172,31.0,805.0,886.0,153.574,156.0,929.12897,3481.0,31.0,0.0,29.0,32.0,0.0,167.0,19.0,32.0,3.0,267.0,12.0,687.601,179.0,5.0,11.0,470.158,102.22,2663.655,0.0,46.249,13945.75797
2016-12-17,6.0,0.0,5.0,2717.0,2.0,400.465,22.0,703.0,832.0,147.934,162.0,630.811,3451.0,17.0,3.0,33.0,21.0,0.0,185.0,16.0,15.0,3.0,187.0,7.0,263.457,205.0,6.0,11.0,344.141,59.043,2622.909,0.0,22.89,13094.649999999998
2016-12-18,2.0,0.0,1.0,1651.0,0.0,210.372,13.0,487.0,531.0,102.749,116.0,286.632,2044.0,8.0,5.0,6.0,18.0,0.0,115.0,9.0,7.0,4.0,91.0,3.0,176.26,101.0,5.0,10.0,239.326,62.222,1609.374,1.0,17.772999,7930.707999
2016-12-19,8.0,0.0,3.0,3278.0,0.0,486.531,44.0,823.0,864.0,173.435,147.0,1135.8,3872.0,32.0,2.0,18.0,54.0,0.0,206.0,26.0,6.0,4.0,261.0,14.0,242.654,165.0,10.0,13.0,304.403,84.009,2425.945,0.0,19.802,14714.579
2016-12-20,0.0,0.0,0.0,2768.0,1.0,490.529,34.0,847.0,924.0,190.91,154.0,1240.125,4080.0,55.0,0.0,23.0,64.0,0.0,218.0,22.0,25.0,4.0,194.0,13.0,270.232,195.0,12.0,22.0,339.245,104.732,2365.071,1.0,27.537,14684.381000000001
2016-12-21,1.0,0.0,3.0,3146.0,6.0,449.835,65.0,979.0,1062.0,167.773,151.0,1016.166,5162.0,29.0,0.0,26.0,49.0,0.0,241.0,15.0,19.0,9.0,292.0,18.0,322.45898,176.0,7.0,7.0,390.957,85.159,3999.037,0.0,31.789,17925.17498
2016-12-22,7.0,0.0,1.0,2574.0,1.0,426.247,34.0,882.0,985.0,183.237,131.0,993.369,5055.0,46.0,2.0,30.0,48.0,0.0,190.0,20.0,16.0,3.0,335.0,14.0,311.338,160.0,6.0,17.0,379.656,91.601,2976.244,0.0,20.01,15931.702000000001
2016-12-23,6.0,0.0,7.0,2996.0,3.0,390.496,16.0,837.0,1225.0,226.94301,184.0,888.04803,5386.0,74.0,2.0,84.0,28.0,0.0,211.0,26.0,10.0,6.0,523.0,8.0,835.525,172.0,9.0,21.0,552.57,123.409,3674.285,0.0,29.066,18548.342039999996
2016-12-24,6.0,0.0,2.0,2576.0,8.0,353.597,13.0,620.0,934.0,133.111,181.0,312.693,3609.0,73.0,3.0,30.0,23.0,0.0,168.0,12.0,25.0,7.0,273.0,6.0,191.958,143.0,4.0,15.0,278.062,98.828,2848.774,0.0,15.585,12957.607999999998
2016-12-26,0.0,0.0,1.0,696.0,0.0,113.251,2.0,234.0,257.0,41.75,69.0,70.777,904.0,4.0,3.0,4.0,5.0,0.0,67.0,3.0,6.0,0.0,32.0,2.0,80.884,74.0,1.0,1.0,109.017,38.478,887.889,0.0,8.707,3715.753
2016-12-27,5.0,0.0,2.0,2379.0,1.0,438.436,10.0,876.0,835.0,132.23,149.0,241.054,3156.0,12.0,3.0,11.0,39.0,0.0,259.0,13.0,5.0,4.0,119.0,3.0,229.281,223.0,16.0,7.0,298.027,91.816,2577.53,0.0,22.449,12152.823000000002
2016-12-28,12.0,0.0,6.0,2284.0,1.0,364.324,8.0,791.0,712.0,143.85,132.0,294.232,2761.0,40.0,1.0,17.0,19.0,0.0,208.0,11.0,25.0,7.0,150.0,10.0,236.942,192.0,3.0,10.0,346.988,62.435,3263.385,0.0,32.762,12132.918000000001
2016-12-29,3.0,0.0,1.0,2054.0,0.0,306.137,13.0,634.0,652.0,104.211,75.0,325.8,2573.0,49.0,1.0,45.0,18.0,0.0,180.0,11.0,18.0,6.0,218.0,8.0,234.882,157.0,6.0,9.0,249.76001,89.270004,2186.298,0.0,16.959,10241.317014
2016-12-30,4.0,0.0,3.0,2581.0,0.0,435.2,12.0,916.0,882.0,177.768,150.0,368.557,3292.0,63.0,2.0,27.0,20.0,0.0,204.0,20.0,48.0,5.0,389.0,10.0,616.282,154.0,5.0,14.0,475.348,104.172,2568.254,0.0,38.04,13580.621
2016-12-31,2.0,0.0,3.0,2318.0,1.0,334.965,10.0,518.0,631.0,133.267,138.0,308.707,2768.0,42.0,1.0,21.0,10.0,0.0,163.0,17.0,28.0,3.0,242.0,7.0,187.434,150.0,0.0,11.0,253.587,79.3,2342.127,0.0,17.673,10739.060000000001
2017-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-02,5.0,0.0,0.0,1434.0,0.0,166.819,0.0,332.0,376.0,44.98,76.0,72.15,1218.0,8.0,0.0,4.0,2.0,0.0,108.0,4.0,4.0,4.0,25.0,1.0,116.724,81.0,5.0,4.0,140.379,59.363,1319.8829,0.0,12.728,5619.0259000000015
2017-01-03,4.0,0.0,4.0,3081.0,2.0,519.348,15.0,952.0,1045.0,209.3,202.0,124.176,3507.0,15.0,3.0,36.0,40.0,0.0,294.0,19.0,16.0,13.0,104.0,1.0,344.583,258.0,10.0,9.0,408.047,108.369,3558.436,0.0,30.082,14928.341000000002
2017-01-04,1.0,0.0,4.0,3039.0,2.0,543.251,17.0,1055.0,1029.0,135.944,197.0,115.0,3665.0,27.0,3.0,36.0,31.0,0.0,274.0,18.0,12.0,7.0,115.0,6.0,326.203,243.0,6.0,8.0,495.952,74.846,4830.27,1.0,39.352,16355.818
2017-01-05,2.0,0.0,3.0,2617.0,0.0,533.48,40.0,918.0,853.0,137.006,159.0,157.514,3085.0,35.0,3.0,30.0,19.0,0.0,242.0,11.0,9.0,5.0,79.0,6.0,274.205,188.0,8.0,11.0,329.311,112.270004,2896.172,1.0,25.228,12787.186004
2017-01-06,2.0,0.0,10.0,2761.0,0.0,442.91,9.0,799.0,927.0,162.622,169.0,169.799,3012.0,17.0,3.0,38.0,25.0,0.0,240.0,12.0,18.0,17.0,114.0,4.0,720.991,178.0,9.0,15.0,545.505,107.775,2782.71,0.0,53.516,13362.827999999998
2017-01-07,5.0,0.0,6.0,2503.0,0.0,428.22,14.0,767.0,836.0,136.477,153.0,111.19,2898.0,15.0,0.0,21.0,28.0,0.0,227.0,10.0,20.0,6.0,169.0,12.0,254.636,165.0,12.0,11.0,313.715,104.369,2518.411,0.0,28.926,11768.944
2017-01-08,0.0,0.0,1.0,1356.0,1.0,165.123,1.0,345.0,447.0,61.691,91.0,75.6,1426.0,14.0,2.0,16.0,7.0,0.0,115.0,3.0,17.0,0.0,37.0,9.0,122.859,91.0,4.0,6.0,193.531,73.781,1442.536,1.0,18.886,6144.0070000000005
2017-01-09,2.0,0.0,6.0,4100.0,0.0,443.518,21.0,878.0,853.0,170.765,166.0,105.829,2850.0,19.0,2.0,20.0,10.0,0.0,203.0,5.0,14.0,1.0,58.0,5.0,274.457,798.0,8.0,6.0,385.316,88.813995,2796.361,1.0,21.331,14310.390995000003
2017-01-10,3.0,0.0,10.0,2370.0,3.0,402.117,8.0,920.0,923.0,129.809,117.0,77.0,2939.0,30.0,1.0,35.0,19.0,0.0,241.0,6.0,19.0,2.0,139.0,6.0,354.819,179.0,6.0,4.0,311.952,82.409,2693.894,1.0,27.286,12057.285999999998
2017-01-11,10.0,0.0,5.0,2607.0,0.0,485.901,10.0,947.0,958.0,132.118,134.0,126.0,3265.0,12.0,1.0,33.0,25.0,0.0,222.0,19.0,24.0,1.0,73.0,8.0,335.086,188.0,12.0,10.0,368.889,137.012,3982.73,0.0,18.963,14140.698999999999
2017-01-12,2.0,0.0,3.0,2430.0,2.0,458.714,20.0,686.0,674.0,83.691,119.0,98.3,2736.0,17.0,3.0,32.0,20.0,0.0,166.0,12.0,6.0,16.0,86.0,12.0,253.676,148.0,7.0,19.0,318.763,91.988,2291.617,0.0,18.498,10829.247
2017-01-13,3.0,0.0,4.0,2784.0,2.0,437.744,12.0,778.0,841.0,190.517,176.0,171.21,3014.0,18.0,3.0,13.0,24.0,0.0,190.0,19.0,36.0,1.0,161.0,10.0,768.371,153.0,7.0,11.0,539.236,109.121,2943.461,0.0,50.286,13466.946
2017-01-14,2.0,0.0,3.0,2978.0,2.0,423.425,22.0,637.0,903.0,150.582,171.0,105.0,2905.0,19.0,2.0,14.0,17.0,0.0,242.0,23.0,25.0,3.0,113.0,10.0,258.474,159.0,8.0,5.0,328.294,90.792,2688.454,1.0,29.448,12336.469000000001
2017-01-15,1.0,0.0,0.0,1342.0,0.0,178.54199,5.0,280.0,466.0,72.907,88.0,58.0,1410.0,8.0,1.0,8.0,6.0,0.0,105.0,5.0,16.0,0.0,32.0,4.0,119.443,91.0,1.0,5.0,128.038,50.087997,1479.333,0.0,25.709,5985.059987
2017-01-16,3.0,0.0,1.0,2609.0,0.0,446.852,17.0,766.0,782.0,200.558,159.0,91.0,2719.0,24.0,1.0,111.0,12.0,0.0,222.0,20.0,14.0,9.0,63.0,10.0,263.016,155.0,5.0,6.0,320.07,144.927,2599.2,0.0,24.364,11794.987
2017-01-17,2.0,0.0,5.0,2762.0,2.0,356.595,12.0,1030.0,819.0,178.816,140.0,105.724,3896.0,21.0,4.0,27.0,25.0,0.0,244.0,8.0,20.0,3.0,57.0,6.0,241.312,232.0,9.0,10.0,305.077,65.498,2331.77,0.0,23.685,12940.476999999999
2017-01-18,3.0,0.0,1.0,2746.0,1.0,489.989,3.0,861.0,926.0,153.801,155.0,118.0,3068.0,11.0,2.0,53.0,21.0,0.0,226.0,13.0,19.0,15.0,76.0,6.0,277.846,188.0,8.0,5.0,360.63602,127.334,4314.8857,0.0,26.945,14273.436720000002
2017-01-19,2.0,0.0,1.0,2399.0,1.0,383.597,16.0,676.0,811.0,111.471,110.0,117.059,2395.0,20.0,1.0,72.0,15.0,1.0,173.0,12.0,13.0,0.0,65.0,3.0,259.604,132.0,5.0,6.0,329.727,93.173996,2257.627,0.0,24.641,10503.899996
2017-01-20,2.0,0.0,2.0,1924.0,0.0,415.931,16.0,672.0,688.0,150.941,134.0,119.601,2523.0,10.0,0.0,14.0,18.0,1.0,129.0,2.0,24.0,1.0,118.0,3.0,733.804,77.0,4.0,3.0,516.995,128.81,2308.567,0.0,26.973,10764.622000000001
2017-01-21,5.0,0.0,0.0,2963.0,1.0,548.317,11.0,650.0,918.0,149.44,212.0,91.0,3212.0,21.0,2.0,29.0,29.0,1.0,255.0,16.0,31.0,1.0,144.0,11.0,281.905,191.0,6.0,4.0,328.007,132.988,2987.164,0.0,39.34,13266.161
2017-01-22,3.0,0.0,1.0,1083.0,1.0,176.059,5.0,267.0,349.0,73.999,83.0,36.0,1190.0,8.0,1.0,20.0,8.0,0.0,100.0,7.0,10.0,0.0,26.0,4.0,95.406,83.0,4.0,1.0,154.029,48.141,1391.087,0.0,16.549,5242.2699999999995
2017-01-23,4.0,0.0,9.0,3075.0,1.0,423.656,13.0,852.0,956.0,155.462,145.0,81.803,3208.0,34.0,1.0,22.0,20.0,3.0,224.0,24.0,17.0,2.0,43.0,14.0,243.851,153.0,6.0,11.0,343.069,76.867004,2799.288,0.0,12.756,12969.752004
2017-01-24,7.0,0.0,1.0,2499.0,0.0,390.546,14.0,738.0,744.0,113.632,122.0,89.726,2657.0,31.0,0.0,25.0,29.0,2.0,204.0,21.0,24.0,8.0,79.0,13.0,248.489,287.0,8.0,12.0,349.196,122.531,2473.641,1.0,17.691,11324.452000000001
2017-01-25,6.0,0.0,5.0,2498.0,3.0,440.445,19.0,750.0,930.0,135.542,148.0,129.762,2830.0,23.0,3.0,32.0,27.0,1.0,200.0,22.0,19.0,3.0,103.0,10.0,315.459,323.0,5.0,8.0,358.427,88.744,4282.369,0.0,21.958,13734.706
2017-01-26,12.0,0.0,3.0,1829.0,0.0,410.938,22.0,693.0,719.0,114.253,127.0,89.0,2524.0,26.0,0.0,8.0,21.0,2.0,181.0,23.0,19.0,4.0,82.0,5.0,256.342,295.0,6.0,18.0,269.108,88.409,2524.924,0.0,35.122,10395.096
2017-01-27,2.0,0.0,2.0,2301.0,1.0,424.178,29.0,738.0,810.0,162.823,153.0,156.541,3039.0,22.0,2.0,34.0,22.0,0.0,182.0,14.0,24.0,5.0,163.0,8.0,685.893,119.0,8.0,9.0,509.204,128.505,2499.153,0.0,40.822,12292.119
2017-01-28,6.0,0.0,2.0,2662.0,0.0,534.066,11.0,605.0,881.0,158.105,161.0,123.084,2792.0,10.0,5.0,22.0,25.0,1.0,205.0,14.0,28.0,7.0,141.0,11.0,238.377,153.0,5.0,17.0,266.414,100.904,2643.374,0.0,28.67,11850.994
2017-01-29,0.0,0.0,3.0,1059.0,0.0,194.053,2.0,302.0,329.0,58.566,82.0,66.0,1354.0,5.0,0.0,7.0,9.0,0.0,88.0,5.0,12.0,2.0,45.0,2.0,99.83,84.0,2.0,4.0,141.037,37.467,1233.593,0.0,12.271,5238.816999999999
2017-01-30,3.0,0.0,7.0,1986.0,0.0,411.963,10.0,580.0,841.0,159.216,135.0,70.0,2792.0,10.0,1.0,13.0,28.0,2.0,177.0,14.0,18.0,5.0,44.0,6.0,302.193,179.0,4.0,8.0,318.436,76.942,2673.275,0.0,15.851,10887.876
2017-01-31,5.0,0.0,2.0,1965.0,1.0,408.073,11.0,679.0,749.0,135.94,141.0,78.0,2463.0,14.0,0.0,5.0,19.0,2.0,184.0,17.0,17.0,5.0,60.0,8.0,362.781,136.0,8.0,12.0,269.115,79.287,2271.179,0.0,17.671,10120.046
2017-02-01,7.0,0.0,7.0,2399.0,1.0,512.612,3.0,1070.0,937.0,156.98,170.0,153.0,3307.0,39.0,1.0,69.0,36.0,1.0,249.0,24.0,27.0,4.0,119.0,13.0,285.026,231.0,7.0,18.0,407.227,135.797,4540.839,0.0,31.098999,14954.579999000001
2017-02-02,3.0,0.0,0.0,2257.0,0.0,401.498,22.0,703.0,768.0,145.233,117.0,111.475,2807.0,16.0,0.0,40.0,41.0,1.0,178.0,14.0,9.0,2.0,90.0,4.0,193.863,326.0,5.0,9.0,331.817,78.841995,2643.706,0.0,23.109,11338.542995
2017-02-03,1.0,0.0,2.0,2236.0,1.0,426.004,21.0,702.0,875.0,211.69499,153.0,110.0,3091.0,18.0,1.0,19.0,50.0,0.0,174.0,17.0,19.0,5.0,167.0,12.0,655.744,169.0,9.0,10.0,532.842,113.221,2597.751,0.0,62.092,12460.348990000002
2017-02-04,4.0,0.0,7.0,2737.0,1.0,428.366,23.0,763.0,890.0,138.384,159.0,117.265,3198.0,15.0,3.0,28.0,60.0,0.0,227.0,23.0,16.0,9.0,153.0,6.0,259.958,177.0,8.0,8.0,355.538,132.664,2720.346,1.0,35.109,12699.630000000001
2017-02-05,3.0,0.0,1.0,1063.0,1.0,171.024,2.0,234.0,380.0,59.155,75.0,41.0,1256.0,7.0,1.0,0.0,10.0,1.0,87.0,18.0,2.0,0.0,42.0,1.0,81.72,74.0,0.0,2.0,166.728,76.315,1397.257,0.0,13.16,5263.359
2017-02-06,4.0,0.0,3.0,2238.0,0.0,419.905,7.0,650.0,768.0,106.768,143.0,87.0,2561.0,18.0,2.0,14.0,38.0,2.0,202.0,23.0,24.0,4.0,59.0,2.0,273.241,174.0,3.0,17.0,331.904,70.107,2595.389,0.0,18.201,10854.514999999998
2017-02-07,2.0,0.0,2.0,2169.0,2.0,442.26,9.0,757.0,839.0,140.118,147.0,95.841,2842.0,20.0,1.0,19.0,23.0,0.0,216.0,11.0,19.0,19.0,77.0,8.0,249.838,209.0,5.0,17.0,347.733,81.563,2600.645,0.0,37.947,11406.945000000002
2017-02-08,6.0,0.0,4.0,2523.0,2.0,484.537,25.0,811.0,871.0,149.69,131.0,122.956,2993.0,15.0,0.0,23.0,23.0,0.0,171.0,8.0,10.0,4.0,79.0,1.0,309.3,130.0,3.0,14.0,391.398,143.227,4204.733,0.0,33.384,13680.225
2017-02-09,5.0,0.0,8.0,2112.0,2.0,431.694,19.0,666.0,733.0,140.922,106.0,97.0,2638.0,29.0,3.0,30.0,34.0,1.0,141.0,24.0,22.0,3.0,93.0,3.0,197.32901,153.0,6.0,9.0,264.341,119.55,2416.374,0.0,20.24,10522.45001
2017-02-10,3.0,0.0,1.0,2466.0,1.0,419.394,33.0,789.0,804.0,182.475,145.0,130.0,3484.0,8.0,0.0,17.0,22.0,1.0,180.0,18.0,31.0,2.0,117.0,6.0,609.167,164.0,5.0,7.0,457.245,132.433,2586.337,0.0,32.547,12850.598
2017-02-11,5.0,0.0,5.0,2596.0,0.0,504.894,22.0,848.0,850.0,169.495,187.0,146.0,2885.0,9.0,3.0,12.0,29.0,0.0,196.0,19.0,18.0,2.0,185.0,6.0,306.706,181.0,15.0,10.0,372.13,145.893,2824.263,0.0,35.597,12582.977999999997
2017-02-12,4.0,0.0,5.0,1147.0,1.0,184.727,6.0,298.0,374.0,54.053,72.0,64.0,1210.0,6.0,0.0,11.0,10.0,1.0,81.0,7.0,16.0,3.0,32.0,1.0,114.379,82.0,3.0,6.0,162.13,61.236,1458.134,1.0,19.435,5491.094
2017-02-13,3.0,0.0,5.0,2449.0,1.0,483.722,17.0,725.0,945.0,160.865,144.0,74.0,3257.0,39.0,1.0,20.0,45.0,0.0,212.0,14.0,49.0,4.0,60.0,6.0,274.905,177.0,7.0,8.0,301.063,142.19699,2926.495,0.0,28.091,12576.33799
2017-02-14,2.0,0.0,6.0,2105.0,0.0,400.835,23.0,640.0,762.0,146.659,119.0,99.0,2848.0,36.0,1.0,18.0,28.0,0.0,151.0,19.0,105.0,5.0,124.0,5.0,259.894,110.0,6.0,9.0,276.647,86.345,2444.466,0.0,29.826,10863.672
2017-02-15,3.0,0.0,3.0,2141.0,0.0,494.802,26.0,828.0,863.0,149.342,142.0,101.679,2740.0,35.0,1.0,11.0,27.0,1.0,180.0,27.0,20.0,11.0,85.0,11.0,341.423,167.0,3.0,7.0,326.156,136.441,4168.891,0.0,33.062,13080.796
2017-02-16,3.0,0.0,0.0,1866.0,3.0,398.753,18.0,668.0,725.0,104.388,125.0,83.255,2643.0,24.0,5.0,56.0,25.0,1.0,215.0,16.0,2.0,25.0,110.0,6.0,307.091,118.0,7.0,10.0,318.415,99.669,2299.584,1.0,23.361,10303.516000000001
2017-02-17,7.0,0.0,4.0,2286.0,1.0,431.773,16.0,765.0,840.0,180.782,158.0,117.94,2946.0,40.0,1.0,18.0,32.0,1.0,163.0,5.0,4.0,2.0,59.0,10.0,792.446,155.0,9.0,17.0,558.96204,155.537,2727.437,0.0,43.53,12540.407040000002
2017-02-18,3.0,0.0,8.0,2906.0,0.0,471.921,13.0,691.0,963.0,187.018,169.0,106.0,3462.0,24.0,4.0,12.0,21.0,3.0,256.0,29.0,21.0,7.0,0.0,11.0,388.552,188.0,6.0,11.0,337.999,85.543,2956.067,0.0,38.641,13376.740999999998
2017-02-19,0.0,0.0,1.0,1019.0,0.0,146.619,1.0,225.0,366.0,68.066,75.0,64.0,1079.0,12.0,2.0,17.0,15.0,0.0,68.0,12.0,1.0,3.0,0.0,3.0,101.986,66.0,3.0,0.0,142.754,44.795998,1213.042,0.0,12.1189995,4761.381997500001
2017-02-20,2.0,0.0,3.0,2248.0,0.0,427.359,6.0,645.0,742.0,168.708,152.0,82.0,2697.0,11.0,5.0,22.0,17.0,0.0,183.0,29.0,12.0,5.0,43.0,1.0,298.638,164.0,9.0,5.0,306.68,86.706,2620.15,0.0,15.724,11004.965
2017-02-21,2.0,0.0,5.0,2419.0,0.0,368.982,7.0,753.0,780.0,134.577,123.0,64.0,2831.0,23.0,1.0,13.0,36.0,1.0,240.0,18.0,15.0,0.0,97.0,7.0,339.413,198.0,9.0,8.0,363.351,59.403,2138.314,0.0,21.775,11073.815
2017-02-22,4.0,0.0,3.0,2075.0,0.0,440.41602,12.0,820.0,766.0,137.158,165.0,106.0,3362.0,15.0,4.0,7.0,23.0,0.0,178.0,20.0,23.0,7.0,79.0,4.0,221.786,135.0,5.0,8.0,357.227,80.982,3882.947,1.0,27.252,12965.768020000001
2017-02-23,1.0,0.0,5.0,1923.0,0.0,436.41602,22.0,662.0,738.0,84.465,93.0,99.0,2983.0,14.0,0.0,11.0,22.0,1.0,182.0,9.0,9.0,5.0,109.0,9.0,264.777,167.0,5.0,12.0,264.01498,106.770996,2138.086,0.0,19.188,10393.717996
2017-02-24,13.0,0.0,4.0,2508.0,0.0,387.487,9.0,682.0,791.0,192.513,175.0,135.502,3120.0,13.0,4.0,9.0,43.0,1.0,177.0,17.0,18.0,10.0,126.0,18.0,701.473,143.0,7.0,12.0,526.751,137.385,2294.973,0.0,34.159,12297.243
2017-02-25,2.0,0.0,2.0,2198.0,0.0,353.808,7.0,651.0,705.0,156.32,136.0,88.0,2741.0,8.0,0.0,12.0,32.0,1.0,194.0,9.0,8.0,7.0,123.0,14.0,314.033,135.0,8.0,7.0,248.647,84.598,2237.426,0.0,33.493,10514.325
2017-02-26,1.0,0.0,1.0,690.0,0.0,124.075,0.0,220.0,227.0,44.641,53.0,24.0,927.0,5.0,0.0,4.0,0.0,0.0,55.0,5.0,9.0,2.0,41.0,3.0,82.119,43.0,4.0,3.0,111.314,31.119999,754.585,0.0,10.172,3474.0259990000004
2017-02-27,3.0,0.0,0.0,669.0,0.0,104.888,0.0,145.0,183.0,46.528,35.0,22.0,762.0,16.0,0.0,0.0,3.0,2.0,39.0,4.0,3.0,2.0,42.0,4.0,66.156,32.0,0.0,4.0,80.938,42.375,633.76,0.0,6.396,2948.0410000000006
2017-02-28,2.0,0.0,2.0,1059.0,0.0,134.242,7.0,309.0,361.0,61.934,74.0,77.471,1392.0,3.0,0.0,7.0,6.0,0.0,77.0,8.0,4.0,3.0,62.0,4.0,111.985,64.0,1.0,5.0,204.396,45.4,1454.561,0.0,13.768,5551.7570000000005
2017-03-01,1.0,0.0,3.0,3343.0,0.0,564.652,14.0,1029.0,1162.0,165.752,215.0,158.0,3628.0,23.0,0.0,7.0,30.0,0.0,258.0,22.0,28.0,10.0,92.0,11.0,367.102,188.0,9.0,12.0,420.864,117.784,4897.014,0.0,43.295,16818.463
2017-03-02,3.0,0.0,8.0,2519.0,0.0,410.388,22.0,924.0,848.0,129.168,160.0,84.0,3323.0,23.0,2.0,24.0,17.0,0.0,259.0,17.0,9.0,5.0,102.0,11.0,379.065,201.0,2.0,6.0,325.228,126.46,2813.022,1.0,28.554,12778.884999999998
2017-03-03,5.0,0.0,9.0,2536.0,0.0,469.035,22.0,903.0,890.0,181.996,187.0,142.0,3391.0,14.0,1.0,43.0,28.0,0.0,221.0,9.0,18.0,14.0,132.0,4.0,562.386,169.0,13.0,6.0,575.468,125.555,2499.208,0.0,48.479,13214.127
2017-03-04,6.0,0.0,5.0,2577.0,1.0,453.046,7.0,752.0,898.0,132.485,172.0,151.0,3002.0,26.0,6.0,43.0,55.0,0.0,211.0,18.0,22.0,14.0,115.0,5.0,256.888,133.0,8.0,9.0,253.77,97.544,2622.777,0.0,34.016,12080.526
2017-03-05,0.0,0.0,1.0,1039.0,0.0,164.811,2.0,250.0,345.0,75.793,77.0,50.0,1337.0,10.0,0.0,11.0,3.0,0.0,79.0,7.0,5.0,1.0,39.0,5.0,101.709,70.0,2.0,5.0,135.96,44.276,1281.167,0.0,14.918,5156.633999999999
2017-03-06,5.0,0.0,3.0,1898.0,0.0,428.57,14.0,819.0,785.0,154.674,133.0,103.26,2819.0,24.0,1.0,6.0,26.0,0.0,221.0,17.0,16.0,0.0,68.0,5.0,245.266,147.0,6.0,11.0,282.758,78.526,2482.341,0.0,19.717,10814.112000000001
2017-03-07,3.0,0.0,3.0,2625.0,2.0,454.72,7.0,1234.0,748.0,156.803,153.0,94.0,4917.0,19.0,2.0,6.0,52.0,0.0,261.0,16.0,18.0,16.0,85.0,3.0,299.861,200.0,10.0,13.0,333.712,137.363,2399.11,0.0,32.021,14297.590000000002
2017-03-08,3.0,0.0,4.0,2266.0,0.0,447.205,17.0,720.0,854.0,140.254,168.0,126.806,3218.0,32.0,3.0,13.0,27.0,1.0,203.0,18.0,23.0,4.0,119.0,6.0,275.203,142.0,4.0,12.0,352.375,93.276,3922.882,0.0,32.725,13244.725999999999
2017-03-09,4.0,0.0,2.0,2084.0,1.0,336.09,26.0,677.0,721.0,133.116,114.0,148.48,2700.0,49.0,1.0,13.0,25.0,1.0,159.0,8.0,21.0,12.0,63.0,4.0,446.685,131.0,8.0,2.0,209.858,116.294,2356.113,0.0,32.707,10601.343
2017-03-10,3.0,0.0,2.0,2418.0,2.0,436.295,22.0,733.0,858.0,188.0,150.0,129.0,2966.0,38.0,0.0,9.0,21.0,1.0,173.0,13.0,31.0,6.0,125.0,10.0,613.192,118.0,1.0,8.0,517.16003,73.226,2613.803,0.0,51.195,12326.87103
2017-03-11,0.0,0.0,3.0,2701.0,2.0,442.795,22.0,661.0,889.0,169.793,165.0,109.0,3023.0,11.0,6.0,9.0,37.0,0.0,209.0,13.0,10.0,7.0,133.0,15.0,279.109,178.0,6.0,8.0,281.85,80.742004,2489.928,0.0,36.293,11997.510004
2017-03-12,4.0,0.0,2.0,1338.0,0.0,184.134,6.0,317.0,415.0,83.189,87.0,52.0,1438.0,19.0,2.0,4.0,14.0,0.0,108.0,15.0,13.0,7.0,26.0,5.0,118.355,76.0,9.0,3.0,116.707,62.6,1361.066,0.0,11.128,5893.179
2017-03-13,3.0,0.0,0.0,2322.0,0.0,426.337,19.0,655.0,815.0,205.161,181.0,103.0,2858.0,3.0,4.0,31.0,28.0,0.0,197.0,21.0,16.0,9.0,74.0,10.0,265.276,152.0,12.0,10.0,322.827,128.984,2458.472,0.0,23.141,11350.197999999999
